flow_id,file_id,session_id,data_origin,flow_duration,forward_packet_count,backward_packet_count,total_packet_count,forward_bytes,backward_bytes,total_bytes,avg_packet_size,min_packet_size,max_packet_size,packet_size_variance,mean_iat,median_iat,iat_std,min_iat,max_iat,fwd_bwd_packet_ratio,fwd_bwd_byte_ratio,burst_count,avg_burst_bytes,avg_burst_packets,protocol,dst_port,tls_version,tls_cipher_suites_count,tls_extensions_count,tls_sni_present,traffic_class
20260823_161401_voip_001_b89f_flow_00002,real_20260823_161401_voip_001_b89f,20260823_161401_voip_001_b89f,real,0.8412699699401855,24,0,24,1920,0,1920,80.0,70.0,90.0,100.0,0.03657695521479067,0.0005309581756591797,0.1168803034297235,0.00030493736267089844,0.4206399917602539,24.0,1920.0,1,1920.0,24.0,UDP,5353,UNKNOWN,0,0,0,VoIP
20260823_161401_voip_001_b89f_flow_00003,real_20260823_161401_voip_001_b89f,20260823_161401_voip_001_b89f,real,1.5177571773529053,3,0,3,276,0,276,92.0,92.0,92.0,0.0,0.7588785886764526,0.7588785886764526,0.0006536245346069336,0.7582249641418457,0.7595322132110596,3.0,276.0,1,276.0,3.0,UDP,137,UNKNOWN,0,0,0,VoIP
20260823_161401_voip_001_b89f_flow_00004,real_20260823_161401_voip_001_b89f,20260823_161401_voip_001_b89f,real,0.42407798767089844,4,0,4,296,0,296,74.0,64.0,84.0,100.0,0.1413593292236328,0.00047588348388671875,0.19951498353687772,8.606910705566406e-05,0.42351603507995605,4.0,296.0,1,296.0,4.0,UDP,5355,UNKNOWN,0,0,0,VoIP
20260823_161401_voip_001_b89f_flow_00005,real_20260823_161401_voip_001_b89f,20260823_161401_voip_001_b89f,real,0.42314696311950684,4,0,4,296,0,296,74.0,64.0,84.0,100.0,0.1410489877065023,0.00018286705017089844,0.19925709524470034,0.00012302398681640625,0.42284107208251953,4.0,296.0,1,296.0,4.0,UDP,5355,UNKNOWN,0,0,0,VoIP
20260823_161509_voip_001_9812_flow_00000,real_20260823_161509_voip_001_9812,20260823_161509_voip_001_9812,real,58.79580283164978,511,0,511,113626,0,113626,222.3600782778865,84.0,1365.0,98294.44959999388,0.11528588790519564,0.01785290241241455,0.2387987788884884,2.5987625122070312e-05,1.7855470180511475,511.0,113626.0,7,16232.285714285714,73.0,UDP,443,UNKNOWN,0,0,0,VoIP
20260823_161509_voip_001_9812_flow_00001,real_20260823_161509_voip_001_9812,20260823_161509_voip_001_9812,real,58.79916787147522,535,0,535,138607,0,138607,259.07850467289717,88.0,1365.0,122757.18262206305,0.11011080125744423,0.028043031692504883,0.23108979818555467,0.0,1.748237133026123,535.0,138607.0,6,23101.166666666668,89.16666666666667,UDP,52783,UNKNOWN,0,0,0,VoIP
20260823_161509_voip_001_9812_flow_00002,real_20260823_161509_voip_001_9812,20260823_161509_voip_001_9812,real,3.027467966079712,4,0,4,848,0,848,212.0,212.0,212.0,0.0,1.0091559886932373,1.0089778900146484,0.0027283566816284125,1.0059070587158203,1.0125830173492432,4.0,848.0,4,212.0,1.0,UDP,1900,UNKNOWN,0,0,0,VoIP
20260823_161649_voip_001_c01e_flow_00000,real_20260823_161649_voip_001_c01e,20260823_161649_voip_001_c01e,real,58.67303800582886,447,0,447,143931,0,143931,321.99328859060404,88.0,1365.0,182892.7136014894,0.13155389687405575,0.03139996528625488,0.29599106104879325,0.0,3.1256349086761475,447.0,143931.0,11,13084.636363636364,40.63636363636363,UDP,52783,UNKNOWN,0,0,0,VoIP
20260823_161649_voip_001_c01e_flow_00001,real_20260823_161649_voip_001_c01e,20260823_161649_voip_001_c01e,real,58.62529492378235,431,0,431,92689,0,92689,215.05568445475637,84.0,1365.0,93575.91337255937,0.13633789517158687,0.02160048484802246,0.30575111080715717,2.2172927856445312e-05,3.161752939224243,431.0,92689.0,12,7724.083333333333,35.916666666666664,UDP,443,UNKNOWN,0,0,0,VoIP
20260823_161649_voip_001_c01e_flow_00002,real_20260823_161649_voip_001_c01e,20260823_161649_voip_001_c01e,real,3.0304019451141357,4,0,4,848,0,848,212.0,212.0,212.0,0.0,1.010133981704712,1.013523817062378,0.005871182501700091,1.0018749237060547,1.0150032043457031,4.0,848.0,4,212.0,1.0,UDP,1900,UNKNOWN,0,0,0,VoIP
20260823_161758_voip_001_0549_flow_00000,real_20260823_161758_voip_001_0549,20260823_161758_voip_001_0549,real,59.92216205596924,320,0,320,77878,0,77878,243.36875,88.0,1365.0,121283.73277343748,0.18784376820053053,0.04450392723083496,0.3627993511528443,0.0,3.2958450317382812,320.0,77878.0,13,5990.615384615385,24.615384615384617,UDP,52783,UNKNOWN,0,0,0,VoIP
20260823_161758_voip_001_0549_flow_00001,real_20260823_161758_voip_001_0549,20260823_161758_voip_001_0549,real,59.575132846832275,310,0,310,51245,0,51245,165.30645161290323,84.0,1365.0,47193.0964099896,0.19279978267583261,0.04407000541687012,0.3709007091808881,2.5033950805664062e-05,3.291682004928589,310.0,51245.0,14,3660.3571428571427,22.142857142857142,UDP,443,UNKNOWN,0,0,0,VoIP
20260823_162426_voip_001_9219_flow_00000,real_20260823_162426_voip_001_9219,20260823_162426_voip_001_9219,real,58.72756600379944,670,0,670,132709,0,132709,198.0731343283582,84.0,1365.0,60723.85286032523,0.08778410463946104,0.017918825149536133,0.20437263018788868,2.4080276489257812e-05,1.5681321620941162,670.0,132709.0,11,12064.454545454546,60.90909090909091,UDP,443,UNKNOWN,0,0,0,VoIP
20260823_162426_voip_001_9219_flow_00001,real_20260823_162426_voip_001_9219,20260823_162426_voip_001_9219,real,58.68658208847046,776,0,776,262807,0,262807,338.6688144329897,88.0,1365.0,194476.23696560474,0.0757246220496393,0.011950016021728516,0.19014604945203847,0.0,1.6136999130249023,776.0,262807.0,9,29200.777777777777,86.22222222222223,UDP,52783,UNKNOWN,0,0,0,VoIP
20260823_162426_voip_001_9219_flow_00002,real_20260823_162426_voip_001_9219,20260823_162426_voip_001_9219,real,3.020371913909912,4,0,4,848,0,848,212.0,212.0,212.0,0.0,1.0067906379699707,1.0058479309082031,0.003956919524898416,1.0024850368499756,1.0120389461517334,4.0,848.0,4,212.0,1.0,UDP,1900,UNKNOWN,0,0,0,VoIP
20260823_162544_voip_001_9fd7_flow_00000,real_20260823_162544_voip_001_9fd7,20260823_162544_voip_001_9fd7,real,59.81680488586426,444,0,444,63949,0,63949,144.02927927927928,84.0,920.0,15475.600494075155,0.1350266475978877,0.02964305877685547,0.2869121209223114,4.696846008300781e-05,2.458409070968628,444.0,63949.0,10,6394.9,44.4,UDP,443,UNKNOWN,0,0,0,VoIP
20260823_162544_voip_001_9fd7_flow_00001,real_20260823_162544_voip_001_9fd7,20260823_162544_voip_001_9fd7,real,59.76949906349182,489,0,489,145166,0,145166,296.8629856850716,88.0,1365.0,165342.9812270775,0.12247848168748324,0.030503511428833008,0.2717182444553904,0.0,2.4107120037078857,489.0,145166.0,9,16129.555555555555,54.333333333333336,UDP,52783,UNKNOWN,0,0,0,VoIP
20260823_162704_voip_001_571e_flow_00000,real_20260823_162704_voip_001_571e,20260823_162704_voip_001_571e,real,59.396697998046875,357,0,357,93865,0,93865,262.92717086834733,88.0,1365.0,135781.37284717808,0.16684465729788447,0.03940904140472412,0.3588456874231273,0.0,3.1977360248565674,357.0,93865.0,11,8533.181818181818,32.45454545454545,UDP,52783,UNKNOWN,0,0,0,VoIP
20260823_162704_voip_001_571e_flow_00001,real_20260823_162704_voip_001_571e,20260823_162704_voip_001_571e,real,58.42704796791077,332,0,332,55389,0,55389,166.8343373493976,84.0,1363.0,41940.73460407896,0.17651676123235882,0.039010047912597656,0.3701252639124701,4.696846008300781e-05,3.1963510513305664,332.0,55389.0,11,5035.363636363636,30.181818181818183,UDP,443,UNKNOWN,0,0,0,VoIP
20260823_162704_voip_001_571e_flow_00002,real_20260823_162704_voip_001_571e,20260823_162704_voip_001_571e,real,3.0373480319976807,4,0,4,848,0,848,212.0,212.0,212.0,0.0,1.0124493439992268,1.01357102394104,0.0015955762736806608,1.01019287109375,1.0135841369628906,4.0,848.0,4,212.0,1.0,UDP,1900,UNKNOWN,0,0,0,VoIP
20260823_162946_file_transfer_001_5b75_flow_00000,real_20260823_162946_file_transfer_001_5b75,20260823_162946_file_transfer_001_5b75,real,58.81583499908447,506,0,506,120165,0,120165,237.4802371541502,84.0,1365.0,112692.28913512162,0.11646699999818708,0.02001786231994629,0.2690729406464972,2.8848648071289062e-05,2.5622079372406006,506.0,120165.0,8,15020.625,63.25,UDP,443,UNKNOWN,0,0,0,File Transfer
20260823_162946_file_transfer_001_5b75_flow_00001,real_20260823_162946_file_transfer_001_5b75,20260823_162946_file_transfer_001_5b75,real,58.83052086830139,526,0,526,137675,0,137675,261.73954372623575,88.0,1365.0,129168.81999522909,0.11205813498724075,0.029893159866333008,0.26310952690172273,0.0,2.516080141067505,526.0,137675.0,9,15297.222222222223,58.44444444444444,UDP,52783,UNKNOWN,0,0,0,File Transfer
20260823_163237_file_transfer_001_390f_flow_00000,real_20260823_163237_file_transfer_001_390f,20260823_163237_file_transfer_001_390f,real,55.99363994598389,366,0,366,79423,0,79423,217.00273224043715,84.0,1365.0,101992.60928215235,0.15340723272872298,0.03863406181335449,0.3254893953760497,3.2901763916015625e-05,2.866874933242798,366.0,79423.0,9,8824.777777777777,40.666666666666664,UDP,443,UNKNOWN,0,0,0,File Transfer
20260823_163237_file_transfer_001_390f_flow_00001,real_20260823_163237_file_transfer_001_390f,20260823_163237_file_transfer_001_390f,real,55.99684190750122,389,0,389,103347,0,103347,265.67352185089976,88.0,1365.0,136641.50523721098,0.14432175749355985,0.03877758979797363,0.3135515623389079,0.0,2.8525450229644775,389.0,103347.0,10,10334.7,38.9,UDP,52783,UNKNOWN,0,0,0,File Transfer
20260823_163237_file_transfer_001_390f_flow_00002,real_20260823_163237_file_transfer_001_390f,20260823_163237_file_transfer_001_390f,real,3.0276379585266113,4,0,4,848,0,848,212.0,212.0,212.0,0.0,1.0092126528422039,1.0118489265441895,0.00462996728856364,1.0027039051055908,1.013085126876831,4.0,848.0,4,212.0,1.0,UDP,1900,UNKNOWN,0,0,0,File Transfer
20260823_163447_file_transfer_001_d03c_flow_00000,real_20260823_163447_file_transfer_001_d03c,20260823_163447_file_transfer_001_d03c,real,59.69949793815613,526,0,526,155000,0,155000,294.6768060836502,88.0,1365.0,156930.8233023464,0.11371332940601167,0.025068998336791992,0.2879322055128468,0.0,2.8583600521087646,526.0,155000.0,10,15500.0,52.6,UDP,52783,UNKNOWN,0,0,0,File Transfer
20260823_163447_file_transfer_001_d03c_flow_00001,real_20260823_163447_file_transfer_001_d03c,20260823_163447_file_transfer_001_d03c,real,59.651440143585205,478,0,478,100251,0,100251,209.73012552301256,84.0,1365.0,82662.45227236919,0.12505543007040923,0.020164012908935547,0.3039370439798812,3.4809112548828125e-05,2.8959598541259766,478.0,100251.0,12,8354.25,39.833333333333336,UDP,443,UNKNOWN,0,0,0,File Transfer
20260823_163447_file_transfer_001_d03c_flow_00002,real_20260823_163447_file_transfer_001_d03c,20260823_163447_file_transfer_001_d03c,real,3.0286238193511963,4,0,4,848,0,848,212.0,212.0,212.0,0.0,1.0095412731170654,1.0118229389190674,0.004320376306986768,1.0034918785095215,1.0133090019226074,4.0,848.0,4,212.0,1.0,UDP,1900,UNKNOWN,0,0,0,File Transfer
20260823_163557_file_transfer_001_aa30_flow_00000,real_20260823_163557_file_transfer_001_aa30,20260823_163557_file_transfer_001_aa30,real,59.56937289237976,345,0,345,87236,0,87236,252.85797101449276,88.0,1365.0,134405.11895820207,0.17316678166389465,0.041004061698913574,0.38204546316230953,0.0,3.1232810020446777,345.0,87236.0,15,5815.733333333334,23.0,UDP,52783,UNKNOWN,0,0,0,File Transfer
20260823_163557_file_transfer_001_aa30_flow_00001,real_20260823_163557_file_transfer_001_aa30,20260823_163557_file_transfer_001_aa30,real,59.52244806289673,312,0,312,48216,0,48216,154.53846153846155,84.0,1363.0,31925.851084812628,0.19139050824082549,0.03987598419189453,0.40262090638253345,5.507469177246094e-05,3.1673309803009033,312.0,48216.0,16,3013.5,19.5,UDP,443,UNKNOWN,0,0,0,File Transfer
20260823_163829_file_transfer_001_a40b_flow_00000,real_20260823_163829_file_transfer_001_a40b,20260823_163829_file_transfer_001_a40b,real,59.128324031829834,603,0,603,136589,0,136589,226.51575456053067,84.0,1370.0,98960.02421282201,0.09821980736184358,0.014491438865661621,0.2853438561799487,1.9073486328125e-05,2.8655030727386475,603.0,136589.0,16,8536.8125,37.6875,UDP,443,UNKNOWN,0,0,0,File Transfer
20260823_163829_file_transfer_001_a40b_flow_00001,real_20260823_163829_file_transfer_001_a40b,20260823_163829_file_transfer_001_a40b,real,59.128730058670044,642,0,642,182188,0,182188,283.7819314641745,88.0,1373.0,146426.44465795168,0.09224450867187214,0.014992952346801758,0.2766072181918617,0.0,2.834095001220703,642.0,182188.0,16,11386.75,40.125,UDP,52783,UNKNOWN,0,0,0,File Transfer
20260823_163829_file_transfer_001_a40b_flow_00002,real_20260823_163829_file_transfer_001_a40b,20260823_163829_file_transfer_001_a40b,real,3.0183589458465576,4,0,4,848,0,848,212.0,212.0,212.0,0.0,1.0061196486155193,1.0071439743041992,0.001999456560560714,1.0033249855041504,1.007889986038208,4.0,848.0,4,212.0,1.0,UDP,1900,UNKNOWN,0,0,0,File Transfer
20260823_163936_file_transfer_001_3420_flow_00000,real_20260823_163936_file_transfer_001_3420,20260823_163936_file_transfer_001_3420,real,58.48394298553467,919,0,919,356598,0,356598,388.0282916213275,88.0,1365.0,224959.5421810858,0.06370799889491793,0.009024977684020996,0.18615110366577015,0.0,2.582016944885254,919.0,356598.0,8,44574.75,114.875,UDP,52783,UNKNOWN,0,0,0,File Transfer
20260823_163936_file_transfer_001_3420_flow_00001,real_20260823_163936_file_transfer_001_3420,20260823_163936_file_transfer_001_3420,real,58.484042167663574,795,0,795,170061,0,170061,213.9132075471698,84.0,1365.0,73565.44781298208,0.07365748383836722,0.014589071273803711,0.19952690983607535,3.409385681152344e-05,2.6128101348876953,795.0,170061.0,8,21257.625,99.375,UDP,443,UNKNOWN,0,0,0,File Transfer
20260823_164203_file_transfer_001_0aa3_flow_00000,real_20260823_164203_file_transfer_001_0aa3,20260823_164203_file_transfer_001_0aa3,real,59.79380512237549,344,0,344,88924,0,88924,258.5,88.0,1365.0,134017.9593023256,0.1743259624559052,0.03150796890258789,0.3416477320218927,0.0,3.5352070331573486,344.0,88924.0,12,7410.333333333333,28.666666666666668,UDP,52783,UNKNOWN,0,0,0,File Transfer
20260823_164203_file_transfer_001_0aa3_flow_00001,real_20260823_164203_file_transfer_001_0aa3,20260823_164203_file_transfer_001_0aa3,real,59.764167070388794,319,0,319,48725,0,48725,152.74294670846396,84.0,1363.0,31354.002889122556,0.18793763229682012,0.031165003776550293,0.35421756768791124,5.602836608886719e-05,3.5343570709228516,319.0,48725.0,12,4060.4166666666665,26.583333333333332,UDP,443,UNKNOWN,0,0,0,File Transfer
20260823_164647_other_001_d4e4_flow_00000,real_20260823_164647_other_001_d4e4,20260823_164647_other_001_d4e4,real,59.49829697608948,362,0,362,75569,0,75569,208.75414364640883,84.0,1365.0,87102.8981181893,0.16481522708058027,0.030421972274780273,0.32604079127454955,3.3855438232421875e-05,2.436678171157837,362.0,75569.0,14,5397.785714285715,25.857142857142858,UDP,443,UNKNOWN,0,0,0,Other
20260823_164647_other_001_d4e4_flow_00001,real_20260823_164647_other_001_d4e4,20260823_164647_other_001_d4e4,real,59.49826192855835,377,0,377,102248,0,102248,271.2148541114058,88.0,1365.0,140830.84243187527,0.1582400583206339,0.03105902671813965,0.3188056748518049,0.0,2.4686598777770996,377.0,102248.0,13,7865.2307692307695,29.0,UDP,52783,UNKNOWN,0,0,0,Other
20260823_164647_other_001_d4e4_flow_00002,real_20260823_164647_other_001_d4e4,20260823_164647_other_001_d4e4,real,3.0334558486938477,4,0,4,848,0,848,212.0,212.0,212.0,0.0,1.011151949564616,1.0097200870513916,0.0026369323374030268,1.0088858604431152,1.0148499011993408,4.0,848.0,4,212.0,1.0,UDP,1900,UNKNOWN,0,0,0,Other
20260823_164938_other_001_7ffe_flow_00000,real_20260823_164938_other_001_7ffe,20260823_164938_other_001_7ffe,real,59.44180393218994,644,0,644,224198,0,224198,348.1335403726708,88.0,1365.0,199140.83930982603,0.09244448512004656,0.014935970306396484,0.24207267162744597,0.0,2.648730993270874,644.0,224198.0,11,20381.636363636364,58.54545454545455,UDP,52783,UNKNOWN,0,0,0,Other
20260823_164938_other_001_7ffe_flow_00001,real_20260823_164938_other_001_7ffe,20260823_164938_other_001_7ffe,real,59.41026306152344,587,0,587,163521,0,163521,278.57069846678024,84.0,1374.0,149835.2330766842,0.10138270147017651,0.015560030937194824,0.25373422388820177,2.5987625122070312e-05,2.655890941619873,587.0,163521.0,12,13626.75,48.916666666666664,UDP,443,UNKNOWN,0,0,0,Other
20260823_165157_other_001_2876_flow_00000,real_20260823_165157_other_001_2876,20260823_165157_other_001_2876,real,59.84406614303589,607,0,607,328139,0,328139,540.5914332784184,88.0,1371.0,314503.11149168544,0.09875258439444866,0.0,0.27634586807381645,0.0,2.713305950164795,607.0,328139.0,14,23438.5,43.357142857142854,UDP,52783,UNKNOWN,0,0,0,Other
20260823_165157_other_001_2876_flow_00001,real_20260823_165157_other_001_2876,20260823_165157_other_001_2876,real,59.84438109397888,467,0,467,128588,0,128588,275.3490364025696,84.0,1365.0,143936.15012219778,0.12842141865660706,0.014005899429321289,0.31162206811699666,2.288818359375e-05,2.68196702003479,467.0,128588.0,14,9184.857142857143,33.357142857142854,UDP,443,UNKNOWN,0,0,0,Other
20260823_170006_other_001_2088_flow_00000,real_20260823_170006_other_001_2088,20260823_170006_other_001_2088,real,59.669315814971924,621,0,621,260551,0,260551,419.56682769726245,104.0,1385.0,245244.8993182779,0.09624083195963214,0.0013065338134765625,0.29637230820996874,2.09808349609375e-05,3.3192718029022217,621.0,260551.0,18,14475.055555555555,34.5,UDP,443,UNKNOWN,0,0,0,Other
20260823_170006_other_001_2088_flow_00001,real_20260823_170006_other_001_2088,20260823_170006_other_001_2088,real,59.67186689376831,657,0,657,245867,0,245867,374.2267884322679,108.0,1385.0,196600.69285924442,0.09096321172830535,0.0,0.2847845646924242,0.0,3.288006067276001,657.0,245867.0,18,13659.277777777777,36.5,UDP,50468,UNKNOWN,0,0,0,Other
20260823_170006_other_001_2088_flow_00002,real_20260823_170006_other_001_2088,20260823_170006_other_001_2088,real,48.01522779464722,8,0,8,672,0,672,84.0,78.0,86.0,12.0,6.859318256378174,0.01599597930908203,12.89916985414421,4.982948303222656e-05,38.00349187850952,8.0,672.0,4,168.0,2.0,OTHER,0,UNKNOWN,0,0,0,Other
20260823_170006_other_001_2088_flow_00003,real_20260823_170006_other_001_2088,20260823_170006_other_001_2088,real,0.7828030586242676,12,0,12,3470,0,3470,289.1666666666667,88.0,644.0,52352.13888888888,0.07116391442038796,0.0006990432739257812,0.11522591086602417,0.0004820823669433594,0.269057035446167,12.0,3470.0,1,3470.0,12.0,UDP,5353,UNKNOWN,0,0,0,Other
20260823_170246_other_001_fe56_flow_00000,real_20260823_170246_other_001_fe56,20260823_170246_other_001_fe56,real,59.47901701927185,600,0,600,142128,0,142128,236.88,108.0,1385.0,74282.72893333332,0.0992971903493687,0.030511856079101562,0.23703501751031308,0.0,2.129765033721924,600.0,142128.0,13,10932.923076923076,46.15384615384615,UDP,50468,UNKNOWN,0,0,0,Other
20260823_170246_other_001_fe56_flow_00001,real_20260823_170246_other_001_fe56,20260823_170246_other_001_fe56,real,59.58527493476868,597,0,597,142632,0,142632,238.9145728643216,104.0,1385.0,92019.06975413079,0.09997529351471254,0.016414403915405273,0.24168392278545625,2.4080276489257812e-05,2.1409690380096436,597.0,142632.0,13,10971.692307692309,45.92307692307692,UDP,443,UNKNOWN,0,0,0,Other
20260823_170246_other_001_fe56_flow_00002,real_20260823_170246_other_001_fe56,20260823_170246_other_001_fe56,real,35.85452890396118,36,0,36,5962,0,5962,165.61111111111111,70.0,644.0,34146.12654320988,1.0244151115417481,0.0006630420684814453,5.6969434053710675,0.00030994415283203125,34.23615097999573,36.0,5962.0,2,2981.0,18.0,UDP,5353,UNKNOWN,0,0,0,Other
20260823_170246_other_001_fe56_flow_00003,real_20260823_170246_other_001_fe56,20260823_170246_other_001_fe56,real,14.561254024505615,9,0,9,703,0,703,78.11111111111111,54.0,85.0,166.09876543209876,1.820156753063202,0.7071069478988647,2.386290796347027,0.0,7.355549097061157,9.0,703.0,4,175.75,2.25,TCP,60178,UNKNOWN,0,0,0,Other
20260823_170246_other_001_fe56_flow_00004,real_20260823_170246_other_001_fe56,20260823_170246_other_001_fe56,real,5.0075929164886475,10,0,10,768,0,768,76.8,54.0,90.0,233.76,0.5563992129431831,0.0022149085998535156,1.242967427200957,9.5367431640625e-07,4.008958101272583,10.0,768.0,2,384.0,5.0,OTHER,0,UNKNOWN,0,0,0,Other
20260823_170246_other_001_fe56_flow_00005,real_20260823_170246_other_001_fe56,20260823_170246_other_001_fe56,real,0.42208194732666016,4,0,4,320,0,320,80.0,70.0,90.0,100.0,0.14069398244222006,0.00026988983154296875,0.19861511349425728,0.0002338886260986328,0.42157816886901855,4.0,320.0,1,320.0,4.0,UDP,5355,UNKNOWN,0,0,0,Other
20260823_170246_other_001_fe56_flow_00006,real_20260823_170246_other_001_fe56,20260823_170246_other_001_fe56,real,1.5190811157226562,3,0,3,276,0,276,92.0,92.0,92.0,0.0,0.7595405578613281,0.7595405578613281,0.0015964508056640625,0.7579441070556641,0.7611370086669922,3.0,276.0,1,276.0,3.0,UDP,137,UNKNOWN,0,0,0,Other
20260823_170246_other_001_fe56_flow_00007,real_20260823_170246_other_001_fe56,20260823_170246_other_001_fe56,real,0.42534589767456055,4,0,4,296,0,296,74.0,64.0,84.0,100.0,0.14178196589152017,0.00011086463928222656,0.20035740748687456,0.0001049041748046875,0.42513012886047363,4.0,296.0,1,296.0,4.0,UDP,5355,UNKNOWN,0,0,0,Other
20260823_170246_other_001_fe56_flow_00008,real_20260823_170246_other_001_fe56,20260823_170246_other_001_fe56,real,0.4249000549316406,4,0,4,296,0,296,74.0,64.0,84.0,100.0,0.14163335164388022,0.00011086463928222656,0.2001583621515088,8.916854858398438e-05,0.4247000217437744,4.0,296.0,1,296.0,4.0,UDP,5355,UNKNOWN,0,0,0,Other
20260823_170352_other_001_facf_flow_00000,real_20260823_170352_other_001_facf,20260823_170352_other_001_facf,real,58.41272211074829,568,0,568,296681,0,296681,522.3257042253521,108.0,1391.0,289520.56821253226,0.10302067391666365,0.0,0.2727609510149635,0.0,2.273265838623047,568.0,296681.0,15,19778.733333333334,37.86666666666667,UDP,50468,UNKNOWN,0,0,0,Other
20260823_170352_other_001_facf_flow_00001,real_20260823_170352_other_001_facf,20260823_170352_other_001_facf,real,58.38243818283081,448,0,448,109356,0,109356,244.09821428571428,104.0,1385.0,102624.77606823981,0.1306094813933575,0.014204978942871094,0.3057871055639354,2.384185791015625e-05,2.2698638439178467,448.0,109356.0,15,7290.4,29.866666666666667,UDP,443,UNKNOWN,0,0,0,Other
20260823_170352_other_001_facf_flow_00002,real_20260823_170352_other_001_facf,20260823_170352_other_001_facf,real,5.011523008346558,4,0,4,336,0,336,84.0,78.0,86.0,12.0,1.6705076694488525,0.00609588623046875,2.3580945286615087,7.200241088867188e-05,5.0053551197052,4.0,336.0,2,168.0,2.0,OTHER,0,UNKNOWN,0,0,0,Other
20260823_170352_other_001_facf_flow_00003,real_20260823_170352_other_001_facf,20260823_170352_other_001_facf,real,0.7763857841491699,12,0,12,4042,0,4042,336.8333333333333,88.0,644.0,58262.805555555555,0.07058052583174272,0.0008420944213867188,0.11402997391762358,0.0005929470062255859,0.2638411521911621,12.0,4042.0,1,4042.0,12.0,UDP,5353,UNKNOWN,0,0,0,Other
20260823_170458_other_001_aa7d_flow_00000,real_20260823_170458_other_001_aa7d,20260823_170458_other_001_aa7d,real,58.86525893211365,1695,0,1695,1562079,0,1562079,921.5805309734513,108.0,1386.0,338645.56976844964,0.03474926737432919,0.0,0.15546043273737292,0.0,2.002153158187866,1695.0,1562079.0,15,104138.6,113.0,UDP,50468,UNKNOWN,0,0,0,Other
20260823_170458_other_001_aa7d_flow_00001,real_20260823_170458_other_001_aa7d,20260823_170458_other_001_aa7d,real,58.835328102111816,868,0,868,285288,0,285288,328.6728110599078,104.0,1411.0,161049.68326997812,0.06786081672677256,0.0009479522705078125,0.21501108605045055,1.6927719116210938e-05,2.032649040222168,868.0,285288.0,15,19019.2,57.86666666666667,UDP,443,UNKNOWN,0,0,0,Other
20260823_170458_other_001_aa7d_flow_00002,real_20260823_170458_other_001_aa7d,20260823_170458_other_001_aa7d,real,43.0206618309021,7,0,7,634,0,634,90.57142857142857,78.0,134.0,326.53061224489795,7.17011030515035,2.5100609064102173,8.626316687247481,5.817413330078125e-05,21.005924940109253,7.0,634.0,4,158.5,1.75,OTHER,0,UNKNOWN,0,0,0,Other
20260823_170458_other_001_aa7d_flow_00003,real_20260823_170458_other_001_aa7d,20260823_170458_other_001_aa7d,real,3.013051986694336,4,0,4,848,0,848,212.0,212.0,212.0,0.0,1.0043506622314453,1.004654884338379,0.0016305802151241416,1.0022189617156982,1.0061781406402588,4.0,848.0,4,212.0,1.0,UDP,1900,UNKNOWN,0,0,0,Other
