timestamp,packet_length,ip_version,protocol,source_port,destination_port,tcp_flags,direction,session_id,traffic_class
1787484610.366871,137,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484610.367057,356,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484610.398317,108,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484610.398317,528,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484610.398547,108,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484610.827707,104,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484610.859469,108,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484611.923136,145,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484611.923827,108,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484611.924627,145,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484611.954576,108,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484612.145589,378,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484612.14615,108,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484612.146946,300,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484612.177596,108,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484612.177596,165,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484612.178472,108,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484614.483476,145,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484614.484077,108,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484614.48437,145,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484614.514843,108,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484614.51539,190,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484614.54434,108,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484614.54434,145,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484614.544576,108,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484614.832233,104,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484614.847536,86,6,OTHER,0,0,,forward,20260823_170006_other_001_2088,Other
1787484614.862591,78,6,OTHER,0,0,,forward,20260823_170006_other_001_2088,Other
1787484614.862591,108,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484615.005073,145,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484615.005073,190,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484615.005073,145,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484615.005073,235,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484615.005073,190,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484615.005073,145,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484615.005073,190,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484615.005073,145,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484615.005601,108,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484615.007547,415,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484615.007647,370,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484615.039726,108,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484615.039726,108,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484615.506289,145,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484615.506289,190,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484615.506579,108,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484615.50683,235,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484615.539041,108,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484616.020293,165,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484616.020495,108,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484616.022225,165,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484616.050735,108,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484616.7887,165,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484616.788919,108,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484616.789188,165,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484616.823338,108,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484617.462963,594,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484617.463646,108,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484617.518099,145,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484617.557487,108,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484618.828915,104,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484618.860243,108,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484619.090727,165,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484619.09091,108,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484619.091122,165,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484619.124296,108,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484619.606871,165,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484619.607199,108,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484619.60742,165,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484619.63743,108,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484619.855235,86,6,OTHER,0,0,,forward,20260823_170006_other_001_2088,Other
1787484619.855297,86,6,OTHER,0,0,,forward,20260823_170006_other_001_2088,Other
1787484620.116159,165,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484620.116501,108,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484620.116658,165,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484620.148659,108,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484621.652641,165,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484621.652871,108,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484621.653098,165,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484621.682792,108,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484621.907696,145,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484621.907917,108,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484621.908165,145,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484621.940693,108,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484622.136973,341,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484622.137358,108,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484622.137789,300,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484622.170243,165,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484622.170243,108,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484622.170243,165,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484622.17046,108,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484622.170808,165,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484622.202348,108,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484622.726471,189,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484622.726817,108,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484622.727194,193,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484622.76232,108,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484622.76232,165,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484622.762716,108,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484622.826547,104,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484622.857918,108,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484623.036343,1385,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484623.036431,1385,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484623.036459,1385,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484623.036482,1385,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484623.036509,1385,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484623.036544,832,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484623.036572,1385,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484623.0366,1385,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484623.03663,476,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484623.078903,108,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484623.078903,108,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484623.078903,108,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484623.078903,295,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484623.078903,555,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484623.078903,204,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484623.079294,108,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484623.127963,165,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484623.172482,108,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484623.172482,618,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484623.172701,108,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484623.173898,200,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484623.202432,108,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484623.249938,165,6,UDP,443,50468,,forward,20260823_170006_other_001_2088,Other
1787484623.25014,108,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484623.553386,1385,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
1787484623.553485,1385,6,UDP,50468,443,,forward,20260823_170006_other_001_2088,Other
