timestamp,active_flows,completed_flows,expired_flows,total_packets,total_bytes,packets_per_sec,throughput_mbps,predictions_per_sec,avg_latency_ms,median_latency_ms,p95_latency_ms,p99_latency_ms,cpu_percent,memory_mb,dropped_packets,queue_depth,known_class_rate,low_confidence_rate,unknown_rate
1787670848.333,10,0,0,300,222600,74.5,0.4395,5.0,0.6703,0.6083,0.8837,1.7383,0.0,0.0,0,0,0.6667,0.0,0.0
1787670851.8355,10,0,0,1500,1113000,374.5,2.2203,5.0,0.6716,0.6742,0.9103,1.2251,0.0,0.0,0,0,1.0,0.0,0.0
1787670855.3381,10,0,0,3000,2226000,749.5,4.4463,5.0,0.973,0.9635,1.4624,1.4936,0.0,0.0,0,0,1.0,0.0,0.0
1787670858.9575,10,0,0,15000,11130000,3461.5,20.5448,10.0,18.0156,3.13,274.3003,316.8673,0.0,0.0,0,0,1.0,0.0,0.0
1787670910.2364,25,0,0,4501,2322064,300.0,1.2384,25.0,0.743,0.7339,0.9342,1.2913,0.0,0.0,0,0,0.9333,0.0,0.0
1787671066.4198,10,0,0,300,222600,74.5,0.4395,5.0,0.6352,0.6498,0.7552,0.7732,0.0,0.0,0,0,0.6667,0.0,0.0
1787671069.9224,10,0,0,1500,1113000,374.5,2.2203,5.0,0.6802,0.688,0.8494,0.902,0.0,0.0,0,0,1.0,0.0,0.0
1787671073.4258,10,0,0,3000,2226000,749.5,4.4463,5.0,1.1031,1.0836,1.657,1.8768,0.0,0.0,0,0,1.0,0.0,0.0
1787671077.1576,10,0,0,15000,11130000,3183.5,18.8945,10.0,13.8157,3.1605,137.6363,243.7024,0.0,0.0,0,0,1.0,0.0,0.0
1787671219.694,10,0,0,300,222600,74.5,0.4395,5.0,0.5887,0.5832,0.6984,0.7496,0.0,0.0,0,0,0.6667,0.0,0.0
1787671223.1965,10,0,0,1500,1113000,374.5,2.2203,5.0,0.6469,0.6342,0.8534,0.8726,0.0,0.0,0,0,1.0,0.0,0.0
1787671226.6996,10,0,0,3000,2226000,749.5,4.4463,5.0,0.9812,0.9702,1.3056,1.3792,0.0,0.0,0,0,1.0,0.0,0.0
1787671230.358,10,0,0,15000,11130000,3360.0,19.945,10.0,15.237,3.3643,49.6313,422.0969,0.0,0.0,0,0,1.0,0.0,0.0
1787671264.0198,10,0,0,300,222600,74.5,0.4395,5.0,0.6266,0.6142,0.8221,0.8759,0.0,0.0,0,0,0.6667,0.0,0.0
1787671267.5224,10,0,0,1500,1113000,374.5,2.2203,5.0,0.5996,0.5741,0.8532,0.8935,0.0,0.0,0,0,1.0,0.0,0.0
1787671271.025,10,0,0,3000,2226000,750.0,4.452,5.0,1.0056,1.0281,1.199,1.2704,0.0,0.0,0,0,1.0,0.0,0.0
1787671274.8295,10,0,0,15000,11130000,3086.0,18.3185,10.0,12.0815,3.2742,123.5269,216.1589,0.0,0.0,0,0,1.0,0.0,0.0
1787671292.2158,10,0,0,300,222600,74.5,0.4395,5.0,0.5909,0.5889,0.6593,0.6859,0.0,0.0,0,0,0.6667,0.0,0.0
1787671295.7186,10,0,0,1500,1113000,374.5,2.2203,5.0,0.6004,0.549,0.7788,0.8737,0.0,0.0,0,0,1.0,0.0,0.0
1787671299.2211,10,0,0,3000,2226000,749.5,4.4463,5.0,0.9727,0.9565,1.5111,1.5167,0.0,0.0,0,0,1.0,0.0,0.0
1787671302.8048,10,0,0,15000,11130000,3547.5,21.0552,10.0,10.1927,3.1568,18.1129,234.1341,0.0,0.0,0,0,1.0,0.0,0.0
1787679629.1081,10,0,0,300,222600,74.5,0.4395,5.0,0.1749,0.1727,0.2277,0.3336,0.0,0.0,0,0,0.6667,0.0,0.0
1787679632.611,10,0,0,1500,1113000,374.5,2.2203,5.0,0.2364,0.2477,0.3113,0.3198,0.0,0.0,0,0,1.0,0.0,0.0
1787679636.1137,10,0,0,3000,2226000,749.5,4.4463,5.0,0.4496,0.4604,0.6434,0.7052,0.0,0.0,0,0,1.0,0.0,0.0
1787679639.7,10,0,0,15000,11130000,3541.0,21.0194,10.0,1.7891,1.7826,2.8554,2.9083,0.0,0.0,0,0,1.0,0.0,0.0
1790097997.6157,SESS-1790097996-2500,HEALTHY,1,0,0,2,699,0.4,0.4,139.8,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,2,1,1,0,0,0,0
1790097998.6179,SESS-1790097996-2500,HEALTHY,11,0,0,120,32047,24.0,24.0,6409.4,0.0513,2.2,0.1435,0.1369,0.2182,0.2182,0.0,0.0,0,0,1.0,0.0,0.0,120,120,11,109,11,11,11,11
1790097999.6198,SESS-1790097996-2500,HEALTHY,18,0,0,231,80683,46.2,46.2,16136.6,0.1291,3.6,0.1295,0.1195,0.2182,0.2182,0.0,0.0,0,0,1.0,0.0,0.0,231,231,18,213,18,18,18,18
1790098000.6233,SESS-1790097996-2500,HEALTHY,19,0,0,239,82892,47.8,47.8,16578.4,0.1326,3.6,0.1295,0.1195,0.2182,0.2182,0.0,0.0,0,0,1.0,0.0,0.0,239,239,19,220,18,18,18,18
1790098001.6263,SESS-1790097996-2500,HEALTHY,19,0,0,240,84184,48.0,48.0,16836.8,0.1347,3.8,0.1295,0.1195,0.2182,0.2182,0.0,0.0,0,0,1.0,0.0,0.0,240,240,19,221,19,19,19,19
1790098002.6306,SESS-1790097996-2500,HEALTHY,25,0,0,323,109369,64.2,64.2,21734.0,0.1739,5.2,0.1388,0.1299,0.223,0.3521,0.0,0.0,0,0,1.0,0.0,0.0,323,323,25,298,26,26,26,26
1790098003.6345,SESS-1790097996-2500,HEALTHY,27,0,0,327,110266,41.4,41.4,15643.8,0.1252,3.2,0.1407,0.1299,0.223,0.3521,0.0,0.0,0,0,1.0,0.0,0.0,327,327,27,300,27,27,27,27
1790098004.6396,SESS-1790097996-2500,HEALTHY,28,0,0,342,119199,22.2,22.2,7703.2,0.0616,2.0,0.1397,0.1299,0.223,0.3521,0.0,0.0,0,0,1.0,0.0,0.0,342,342,28,314,28,28,28,28
1790098005.6453,SESS-1790097996-2500,HEALTHY,29,0,0,353,120001,22.8,22.8,7421.8,0.0594,2.2,0.1381,0.1195,0.223,0.3521,0.0,0.0,0,0,1.0,0.0,0.0,353,353,29,324,29,29,29,29
1790098006.6493,SESS-1790097996-2500,HEALTHY,31,0,0,358,120346,23.6,23.6,7232.4,0.0579,2.2,0.1383,0.1299,0.223,0.3521,0.0,0.0,0,0,1.0,0.0,0.0,358,358,31,327,30,30,30,30
1790098007.653,SESS-1790097996-2500,HEALTHY,31,0,0,358,120346,7.0,7.0,2195.4,0.0176,0.8,0.1383,0.1299,0.223,0.3521,0.0,0.0,0,0,1.0,0.0,0.0,358,358,31,327,30,30,30,30
1790098008.6574,SESS-1790097996-2500,HEALTHY,31,0,0,358,120346,5.8,5.8,1971.2,0.0158,0.6,0.1383,0.1299,0.223,0.3521,0.0,0.0,0,0,1.0,0.0,0.0,358,358,31,327,30,30,30,30
1790098009.6644,SESS-1790097996-2500,HEALTHY,31,0,0,365,123989,4.6,4.6,958.0,0.0077,0.6,0.1396,0.1299,0.223,0.3521,0.0,0.0,0,0,1.0,0.0,0.0,365,365,31,334,31,31,31,31
1790098010.6671,SESS-1790097996-2500,HEALTHY,32,0,0,368,124223,3.0,3.0,844.4,0.0068,0.6,0.1384,0.1299,0.223,0.3521,0.0,0.0,0,0,1.0,0.0,0.0,368,368,32,336,32,32,32,32
1790098011.6711,SESS-1790097996-2500,HEALTHY,32,0,0,370,124366,2.4,2.4,804.0,0.0064,0.6,0.1393,0.1299,0.223,0.3521,0.0,0.0,0,0,1.0,0.0,0.0,370,370,32,338,33,33,33,33
1790098012.6778,SESS-1790097996-2500,HEALTHY,32,0,0,372,125065,2.8,2.8,943.8,0.0076,0.8,0.1385,0.1299,0.223,0.3521,0.0,0.0,0,0,1.0,0.0,0.0,372,372,32,340,34,34,34,34
1790098013.6821,SESS-1790097996-2500,HEALTHY,36,0,0,427,141761,13.8,13.8,4283.0,0.0343,1.4,0.135,0.1123,0.223,0.3521,0.0,0.0,0,0,1.0,0.0,0.0,427,427,36,391,37,37,37,37
1790098014.6861,SESS-1790097996-2500,HEALTHY,41,0,0,490,165829,25.0,25.0,8368.0,0.0669,2.2,0.1379,0.1299,0.223,0.3521,0.0,0.0,0,0,1.0,0.0,0.0,490,490,41,449,42,42,42,42
1790098015.6888,SESS-1790097996-2500,HEALTHY,44,0,0,589,214477,44.2,44.2,18050.8,0.1444,3.2,0.1338,0.1123,0.223,0.3521,0.0,0.0,0,0,1.0,0.0,0.0,589,589,44,545,48,48,48,48
1790098016.6915,SESS-1790097996-2500,HEALTHY,47,0,0,609,234205,47.8,47.8,21967.8,0.1757,3.4,0.1334,0.1123,0.223,0.3521,0.0,0.0,0,0,1.0,0.0,0.0,609,609,47,562,50,50,50,50
1790098017.6939,SESS-1790097996-2500,HEALTHY,47,0,0,629,238322,51.4,51.4,22651.4,0.1812,3.8,0.1355,0.1145,0.2599,0.3521,0.0,0.0,0,0,1.0,0.0,0.0,629,629,47,582,53,53,53,53
1790098018.7002,SESS-1790097996-2500,HEALTHY,47,0,0,630,238377,40.6,40.6,19323.2,0.1546,3.4,0.1363,0.1195,0.2599,0.3521,0.0,0.0,0,0,1.0,0.0,0.0,630,630,47,583,54,54,54,54
1790098019.704,SESS-1790097996-2500,HEALTHY,47,0,0,632,238498,28.4,28.4,14533.8,0.1163,2.6,0.1404,0.1195,0.2603,0.363,0.0,0.0,0,0,1.0,0.0,0.0,632,632,47,585,55,55,55,55
1790098020.7176,SESS-1790097996-2500,HEALTHY,52,0,0,711,268660,24.4,24.4,10836.6,0.0867,2.2,0.1459,0.1214,0.3062,0.363,0.0,0.0,0,0,1.0,0.0,0.0,711,711,52,659,59,59,59,58
1790098021.7204,SESS-1790097996-2500,HEALTHY,54,0,0,744,277578,27.0,27.0,8674.6,0.0694,2.4,0.1448,0.1214,0.3053,0.363,0.0,0.0,0,0,1.0,0.0,0.0,744,744,54,690,62,62,62,62
1790098022.7263,SESS-1790097996-2500,HEALTHY,57,0,0,811,298637,36.4,36.4,12063.0,0.0965,2.4,0.142,0.1145,0.3053,0.363,0.0,0.0,0,0,1.0,0.0,0.0,811,811,57,754,65,65,65,65
1790098023.7312,SESS-1790097996-2500,HEALTHY,57,0,0,814,298991,36.8,36.8,12122.8,0.097,2.6,0.1442,0.1195,0.3053,0.363,0.0,0.0,0,0,1.0,0.0,0.0,814,814,57,757,67,67,67,66
1790098024.735,SESS-1790097996-2500,HEALTHY,59,0,0,829,300328,33.4,33.4,10640.6,0.0851,2.6,0.1454,0.1214,0.3053,0.363,0.0,0.0,0,0,1.0,0.0,0.0,829,829,59,770,69,69,69,69
1790098025.7416,SESS-1790097996-2500,HEALTHY,59,0,0,829,300328,23.4,23.4,6307.2,0.0505,2.0,0.1454,0.1214,0.3053,0.363,0.0,0.0,0,0,1.0,0.0,0.0,829,829,59,770,69,69,69,69
1790098026.7445,SESS-1790097996-2500,HEALTHY,59,0,0,832,300548,17.6,17.6,4594.0,0.0368,1.6,0.1461,0.1299,0.3053,0.363,0.0,0.0,0,0,1.0,0.0,0.0,832,832,59,773,70,70,70,70
1790098027.7501,SESS-1790097996-2500,HEALTHY,59,0,0,837,301463,5.2,5.2,565.2,0.0045,1.4,0.146,0.1299,0.3053,0.363,0.0,0.0,0,0,1.0,0.0,0.0,837,837,59,778,72,72,72,72
1790098028.7546,SESS-1790097996-2500,HEALTHY,59,0,0,842,302974,5.6,5.6,796.6,0.0064,1.2,0.1458,0.1299,0.3053,0.363,0.0,0.0,0,0,1.0,0.0,0.0,842,842,59,783,73,73,73,73
1790098029.7608,SESS-1790097996-2500,HEALTHY,59,0,0,849,306200,4.0,4.0,1174.4,0.0094,1.4,0.1469,0.13,0.3053,0.363,0.0,0.0,0,0,1.0,0.0,0.0,849,849,59,790,76,76,76,76
1790098030.764,SESS-1790097996-2500,HEALTHY,59,0,0,860,306974,6.2,6.2,1329.2,0.0106,1.8,0.1489,0.1329,0.3053,0.363,0.0,0.0,0,0,1.0,0.0,0.0,860,860,59,801,78,78,78,78
1790098031.7689,SESS-1790097996-2500,HEALTHY,59,0,0,860,306974,5.6,5.6,1285.2,0.0103,1.6,0.1489,0.1329,0.3053,0.363,0.0,0.0,0,0,1.0,0.0,0.0,860,860,59,801,78,78,78,78
1790098032.7742,SESS-1790097996-2500,HEALTHY,59,0,0,860,306974,4.6,4.6,1102.2,0.0088,1.2,0.1489,0.1329,0.3053,0.363,0.0,0.0,0,0,1.0,0.0,0.0,860,860,59,801,78,78,78,78
1790098033.7785,SESS-1790097996-2500,HEALTHY,60,0,0,866,307369,4.8,4.8,879.0,0.007,1.4,0.1496,0.1348,0.3053,0.363,0.0,0.0,0,0,1.0,0.0,0.0,866,866,60,806,80,80,80,80
1790098034.7815,SESS-1790097996-2500,HEALTHY,61,0,0,868,307490,3.8,3.8,258.0,0.0021,0.8,0.1496,0.1348,0.3053,0.363,0.0,0.0,0,0,1.0,0.0,0.0,868,868,61,807,80,80,80,80
1790098035.7877,SESS-1790097996-2500,HEALTHY,61,0,0,868,307490,1.6,1.6,103.2,0.0008,0.4,0.1496,0.1348,0.3053,0.363,0.0,0.0,0,0,1.0,0.0,0.0,868,868,61,807,80,80,80,80
1790098036.7922,SESS-1790097996-2500,HEALTHY,61,0,0,868,307490,1.6,1.6,103.2,0.0008,0.4,0.1496,0.1348,0.3053,0.363,0.0,0.0,0,0,1.0,0.0,0.0,868,868,61,807,80,80,80,80
1790098037.7987,SESS-1790097996-2500,HEALTHY,61,0,0,868,307490,1.6,1.6,103.2,0.0008,0.4,0.1496,0.1348,0.3053,0.363,0.0,0.0,0,0,1.0,0.0,0.0,868,868,61,807,80,80,80,80
1790098038.8037,SESS-1790097996-2500,HEALTHY,61,0,0,885,311797,3.8,3.8,885.6,0.0071,0.4,0.1515,0.1348,0.3053,0.363,0.0,0.0,0,0,1.0,0.0,0.0,885,885,61,824,82,82,82,82
1790098039.8084,SESS-1790097996-2500,HEALTHY,62,0,0,1090,835635,44.4,44.4,105629.0,0.845,0.8,0.1509,0.1348,0.3053,0.363,0.0,0.0,0,0,1.0,0.0,0.0,1090,1090,62,1028,84,84,84,84
1790098040.8123,SESS-1790097996-2500,HEALTHY,62,0,0,1238,1417469,74.0,74.0,221995.8,1.776,1.4,0.1514,0.1348,0.3053,0.363,0.0,0.0,0,0,1.0,0.0,0.0,1238,1238,62,1176,87,87,87,87
1790098041.8192,SESS-1790097996-2500,HEALTHY,62,0,0,1238,1417469,74.0,74.0,221995.8,1.776,1.4,0.1514,0.1348,0.3053,0.363,0.0,0.0,0,0,1.0,0.0,0.0,1238,1238,62,1176,87,87,87,87
1790098042.8267,SESS-1790097996-2500,HEALTHY,62,0,0,1240,1418168,74.4,74.4,222135.6,1.7771,1.6,0.151,0.1348,0.3053,0.363,0.0,0.0,0,0,1.0,0.0,0.0,1240,1240,62,1178,88,88,88,88
1790098043.8304,SESS-1790097996-2500,HEALTHY,64,0,0,1283,1478172,79.6,79.6,233275.0,1.8662,2.0,0.159,0.1348,0.3062,0.9717,0.0,0.0,0,0,1.0,0.0,0.0,1283,1283,64,1219,92,92,92,92
1790098044.8363,SESS-1790097996-2500,HEALTHY,64,0,0,2211,2897072,223.8,223.8,412148.8,3.2972,2.4,0.1592,0.1353,0.3062,0.9717,0.0,0.0,0,0,1.0,0.0,0.0,2211,2211,64,2147,96,96,96,96
1790098045.8426,SESS-1790097996-2500,HEALTHY,65,0,0,2337,3092816,219.0,219.0,333915.0,2.6713,3.0,0.17,0.1353,0.3226,0.9717,0.0,0.0,0,0,1.0,0.0,0.0,2337,2337,65,2272,102,102,102,102
1790098046.8502,SESS-1790097996-2500,HEALTHY,65,0,0,2802,3719355,312.8,312.8,460377.2,3.683,4.0,0.1778,0.1368,0.3521,0.9717,0.0,0.0,0,0,1.0,0.0,0.0,2802,2802,65,2737,107,107,107,107
1790098047.8538,SESS-1790097996-2500,HEALTHY,65,0,0,2810,3720002,314.0,314.0,460366.8,3.6829,4.2,0.1782,0.1369,0.3521,0.9717,0.0,0.0,0,0,1.0,0.0,0.0,2810,2810,65,2745,109,109,109,109
1790098048.8585,SESS-1790097996-2500,HEALTHY,65,0,0,2813,3721375,305.6,305.6,448616.6,3.5889,3.6,0.1785,0.1371,0.3521,0.9717,0.0,0.0,0,0,1.0,0.0,0.0,2813,2813,65,2748,110,110,110,110
1790098049.8621,SESS-1790097996-2500,HEALTHY,65,0,0,2825,3729652,122.6,122.6,166502.8,1.332,3.2,0.1939,0.1378,0.363,1.0351,0.0,0.0,0,0,1.0,0.0,0.0,2825,2825,65,2760,112,112,112,112
1790098050.8659,SESS-1790097996-2500,HEALTHY,65,0,0,3074,4645286,144.8,144.8,307014.0,2.4561,2.4,0.1965,0.1396,0.4472,1.0351,0.0,0.0,0,0,1.0,0.0,0.0,3074,3074,65,3009,114,114,114,114
1790098051.8698,SESS-1790097996-2500,HEALTHY,65,0,0,3686,5678953,176.8,176.8,391919.6,3.1354,1.6,0.2029,0.1396,0.4575,1.0351,0.0,0.0,0,0,1.0,0.0,0.0,3686,3686,65,3621,115,115,115,115
1790098052.8769,SESS-1790097996-2500,HEALTHY,65,0,0,3704,5680357,178.8,178.8,392071.0,3.1366,1.2,0.2029,0.1396,0.4575,1.0351,0.0,0.0,0,0,1.0,0.0,0.0,3704,3704,65,3639,115,115,115,115
1790098053.8803,SESS-1790097996-2500,HEALTHY,65,0,0,3713,5681406,180.0,180.0,392006.2,3.136,1.2,0.2158,0.1396,0.78,1.6974,0.0,0.0,0,0,1.0,0.0,0.0,3713,3713,65,3648,116,116,116,116
1790098054.8854,SESS-1790097996-2500,HEALTHY,65,0,0,3832,5842802,201.4,201.4,422630.0,3.381,1.6,0.2241,0.1427,0.9408,1.6974,0.0,0.0,0,0,1.0,0.0,0.0,3832,3832,65,3767,120,120,120,120
1790098055.8896,SESS-1790097996-2500,HEALTHY,65,0,0,4405,6640583,266.2,266.2,399059.4,3.1925,1.4,0.2252,0.1427,0.78,1.6974,0.0,0.0,0,0,1.0,0.0,0.0,4405,4405,65,4340,121,121,121,121
1790098056.8951,SESS-1790097996-2500,HEALTHY,65,0,0,4405,6640583,143.8,143.8,192326.0,1.5386,1.2,0.2252,0.1427,0.78,1.6974,0.0,0.0,0,0,1.0,0.0,0.0,4405,4405,65,4340,121,121,121,121
1790098057.8985,SESS-1790097996-2500,HEALTHY,65,0,0,4412,6642781,141.6,141.6,192484.8,1.5399,1.6,0.228,0.144,0.78,1.6974,0.0,0.0,0,0,1.0,0.0,0.0,4412,4412,65,4347,123,123,123,123
1790098058.9025,SESS-1790097996-2500,HEALTHY,65,0,0,4887,7506896,230.0,230.0,353442.6,2.8275,1.6,0.2386,0.1441,0.9299,1.6974,0.0,0.0,0,0,1.0,0.0,0.0,4887,4887,65,4822,125,125,125,125
1790098059.9267,SESS-1790097996-2500,HEALTHY,68,0,0,5154,7706745,257.8,257.8,366833.0,2.9347,2.2,0.278,0.1469,0.9717,2.8577,0.0,0.0,0,0,1.0,0.0,0.0,5154,5154,68,5086,131,131,131,131
1790098060.9318,SESS-1790097996-2500,HEALTHY,71,0,0,5209,7722224,160.8,160.8,216328.2,1.7306,3.0,0.2722,0.1445,0.9717,2.8577,0.0,0.0,0,0,1.0,0.0,0.0,5209,5209,71,5138,136,136,136,136
1790098061.9342,SESS-1790097996-2500,HEALTHY,71,0,0,5650,8380714,249.0,249.0,348026.2,2.7842,3.6,0.2998,0.1469,1.0559,2.8747,0.0,0.0,0,0,1.0,0.0,0.0,5650,5650,71,5579,139,139,139,139
1790098062.9413,SESS-1790097996-2500,HEALTHY,71,0,0,5852,8757386,288.0,288.0,422921.0,3.3834,3.2,0.2998,0.1469,1.0559,2.8747,0.0,0.0,0,0,1.0,0.0,0.0,5852,5852,71,5781,139,139,139,139
1790098063.9453,SESS-1790097996-2500,HEALTHY,71,0,0,5866,8766835,178.4,178.4,234477.0,1.8758,3.2,0.2985,0.148,1.0351,2.8747,0.0,0.0,0,0,1.0,0.0,0.0,5866,5866,71,5795,141,141,141,141
1790098064.9493,SESS-1790097996-2500,HEALTHY,71,0,0,5885,8789439,146.2,146.2,216538.8,1.7323,2.4,0.2969,0.148,1.0351,2.8747,0.0,0.0,0,0,1.0,0.0,0.0,5885,5885,71,5814,143,143,143,143
1790098065.9524,SESS-1790097996-2500,HEALTHY,71,0,0,5896,8796071,137.4,137.4,214769.4,1.7182,1.6,0.3039,0.1497,1.0559,2.8747,0.0,0.0,0,0,1.0,0.0,0.0,5896,5896,71,5825,144,144,144,144
1790098066.958,SESS-1790097996-2500,HEALTHY,71,0,0,7081,10938893,283.2,283.2,509236.2,4.0739,2.2,0.3213,0.15,1.6143,2.8747,0.0,0.0,0,0,1.0,0.0,0.0,7081,7081,71,7010,150,150,150,150
1790098067.9639,SESS-1790097996-2500,HEALTHY,71,0,0,7537,11824572,337.0,337.0,613437.2,4.9075,2.6,0.3434,0.1518,1.6411,2.8747,0.0,0.0,0,0,1.0,0.0,0.0,7537,7537,71,7466,152,152,152,152
1790098068.968,SESS-1790097996-2500,HEALTHY,71,0,0,7675,11956128,361.8,361.8,637858.6,5.1029,2.4,0.3552,0.1518,1.6974,2.8747,0.0,0.0,0,0,1.0,0.0,0.0,7675,7675,71,7604,153,153,153,153
1790098069.972,SESS-1790097996-2500,HEALTHY,71,0,0,7687,11957064,360.4,360.4,633525.0,5.0682,2.2,0.379,0.1549,1.8203,3.0943,0.0,0.0,0,0,1.0,0.0,0.0,7687,7687,71,7616,154,154,154,154
1790098070.9755,SESS-1790097996-2500,HEALTHY,71,0,0,7703,11960217,361.4,361.4,632829.2,5.0626,2.6,0.3976,0.1565,1.9415,3.7216,0.0,0.0,0,0,1.0,0.0,0.0,7703,7703,71,7632,157,157,157,157
1790098071.9827,SESS-1790097996-2500,HEALTHY,71,0,0,7711,11963674,121.6,121.6,201083.4,1.6087,1.6,0.4219,0.159,2.1501,4.0168,0.0,0.0,0,0,1.0,0.0,0.0,7711,7711,71,7640,158,158,158,158
1790098072.9868,SESS-1790097996-2500,HEALTHY,71,0,0,7720,11966822,34.0,34.0,26911.6,0.2153,1.4,0.4201,0.1565,2.1501,4.0168,0.0,0.0,0,0,1.0,0.0,0.0,7720,7720,71,7649,159,159,159,159
1790098073.9906,SESS-1790097996-2500,HEALTHY,71,0,0,7725,11967169,9.8,9.8,2187.8,0.0175,1.6,0.4239,0.1565,1.9415,4.0168,0.0,0.0,0,0,1.0,0.0,0.0,7725,7725,71,7654,161,161,161,161
1790098074.9947,SESS-1790097996-2500,HEALTHY,72,0,0,7727,11967349,8.0,8.0,2057.0,0.0165,1.4,0.4239,0.1565,1.9415,4.0168,0.0,0.0,0,0,1.0,0.0,0.0,7727,7727,72,7655,161,161,161,161
1790098075.9999,SESS-1790097996-2500,HEALTHY,72,0,0,8299,12997775,103.4,103.4,201774.2,1.6142,1.4,0.436,0.1606,2.1501,4.0168,0.0,0.0,0,0,1.0,0.0,0.0,8299,8299,72,8227,164,164,164,164
1790098077.0431,SESS-1790097996-2500,HEALTHY,72,0,0,8318,12999233,121.4,121.4,207111.8,1.6569,1.4,0.469,0.1606,2.4667,4.2276,0.0,0.0,0,0,1.0,0.0,0.0,8318,8318,72,8246,165,165,165,165
1790098078.0472,SESS-1790097996-2500,HEALTHY,72,0,0,8419,13265924,139.8,139.8,259820.4,2.0786,1.8,0.4994,0.1615,2.4786,4.8535,0.0,0.0,0,0,1.0,0.0,0.0,8419,8419,72,8347,168,168,168,168
1790098079.0518,SESS-1790097996-2500,HEALTHY,72,0,0,8693,13939992,193.2,193.2,394528.6,3.1562,1.4,0.4994,0.1615,2.4786,4.8535,0.0,0.0,0,0,1.0,0.0,0.0,8693,8693,72,8621,168,168,168,168
1790098080.0557,SESS-1790097996-2500,HEALTHY,72,0,0,8693,13939992,193.2,193.2,394528.6,3.1562,1.4,0.4994,0.1615,2.4786,4.8535,0.0,0.0,0,0,1.0,0.0,0.0,8693,8693,72,8621,168,168,168,168
1790098081.0597,SESS-1790097996-2500,HEALTHY,72,0,0,8695,13940137,79.2,79.2,188472.4,1.5078,1.0,0.4976,0.1615,2.4786,4.8535,0.0,0.0,0,0,1.0,0.0,0.0,8695,8695,72,8623,169,169,169,169
1790098082.0644,SESS-1790097996-2500,HEALTHY,72,0,0,8699,13940422,76.2,76.2,188237.8,1.5059,1.0,0.4954,0.1615,2.4786,4.8535,0.0,0.0,0,0,1.0,0.0,0.0,8699,8699,72,8627,170,170,170,170
1790098083.0709,SESS-1790097996-2500,HEALTHY,72,0,0,8707,13950775,55.2,55.2,129897.4,1.0392,0.6,0.5147,0.1615,2.8577,4.8535,0.0,0.0,0,0,1.0,0.0,0.0,8707,8707,72,8635,171,171,171,171
1790098084.0747,SESS-1790097996-2500,HEALTHY,72,0,0,8728,13960861,7.0,7.0,4173.8,0.0334,1.0,0.5249,0.1633,2.8577,4.8535,0.0,0.0,0,0,1.0,0.0,0.0,8728,8728,72,8656,173,173,173,173
1790098085.0788,SESS-1790097996-2500,HEALTHY,72,0,0,9053,14971379,72.0,72.0,206277.4,1.6502,1.4,0.5377,0.1642,2.8577,4.8535,0.0,0.0,0,0,1.0,0.0,0.0,9053,9053,72,8981,175,175,175,175
1790098086.0816,SESS-1790097996-2500,HEALTHY,73,0,0,9066,14972324,74.2,74.2,206437.4,1.6515,1.6,0.5341,0.1646,2.8577,4.8535,0.0,0.0,0,0,1.0,0.0,0.0,9066,9066,73,8993,177,177,177,177
1790098087.0848,SESS-1790097996-2500,HEALTHY,73,0,0,9069,14972544,74.0,74.0,206424.4,1.6514,1.6,0.5317,0.1646,2.8577,4.8535,0.0,0.0,0,0,1.0,0.0,0.0,9069,9069,73,8996,178,178,178,178
1790098088.0903,SESS-1790097996-2500,HEALTHY,73,0,0,9096,15143013,75.8,75.8,234400.2,1.8752,1.6,0.53,0.1646,2.8577,4.8535,0.0,0.0,0,1,1.0,0.0,0.0,9096,9096,73,9023,180,180,180,179
1790098089.1705,SESS-1790097996-2500,HEALTHY,73,0,0,9690,16045963,191.8,191.8,416766.4,3.3341,1.8,0.5765,0.165,2.8747,5.7863,0.0,0.0,0,0,1.0,0.0,0.0,9690,9690,73,9617,182,182,182,182
1790098090.1775,SESS-1790097996-2500,HEALTHY,73,0,0,9812,16342344,151.4,151.4,273615.8,2.1889,1.8,0.6078,0.1651,3.0943,5.7863,0.0,0.0,0,0,1.0,0.0,0.0,9812,9812,73,9739,184,184,184,184
1790098091.1907,SESS-1790097996-2500,HEALTHY,79,0,0,10203,17043154,227.4,227.4,414166.0,3.3133,3.2,0.6045,0.1642,3.7042,5.7863,0.0,0.0,0,0,1.0,0.0,0.0,10203,10203,79,10124,193,193,193,193
1790098092.194,SESS-1790097996-2500,HEALTHY,79,0,0,10203,17043154,226.8,226.8,414122.0,3.313,3.0,0.6045,0.1642,3.7042,5.7863,0.0,0.0,0,0,1.0,0.0,0.0,10203,10203,79,10124,193,193,193,193
1790098093.1976,SESS-1790097996-2500,HEALTHY,79,0,0,10208,17043566,182.2,182.2,334476.6,2.6758,3.0,0.6,0.1642,3.7042,5.7863,0.0,0.0,0,0,1.0,0.0,0.0,10208,10208,79,10129,195,195,195,195
1790098094.2068,SESS-1790097996-2500,HEALTHY,79,0,0,10218,17048089,105.6,105.6,200425.2,1.6034,3.0,0.6353,0.1646,3.7216,5.8808,0.0,0.0,0,0,1.0,0.0,0.0,10218,10218,79,10139,197,197,197,197
